@RELATION	HeightMapping

@ATTRIBUTE	x	NUMERIC
@ATTRIBUTE	y	NUMERIC
@ATTRIBUTE	light	NUMERIC

@DATA
160.5,348.0,40
154.0,348.5,40
146.5,348.0,40
117.5,356.0,40
116.5,354.5,40
116.5,344.5,40
116.5,338.5,40
116.5,330.5,40
114.5,322.0,40
114.5,316.5,40
113.5,304.0,40
113.0,299.0,40
111.0,288.0,40
111.5,281.0,40
112.0,268.0,40
111.5,264.5,40
102.5,284.5,40
107.5,278.5,40
112.0,272.0,40
100.5,319.0,40
104.0,316.5,40
111.5,314.5,40
114.0,307.5,40
170.0,354.0,40
164.5,353.0,40
154.5,351.5,40
146.0,350.0,40
139.0,347.0,40
132.5,346.0,40
203.5,359.5,40
200.5,357.5,40
193.0,353.5,40
253.5,362.0,40
251.0,359.0,40
244.0,353.0,40
303.5,362.5,40
301.5,360.5,40
294.5,356.0,40
361.0,363.0,40
357.5,361.5,40
351.0,357.0,40
351.0,364.5,40
356.0,361.0,40
360.0,353.5,40
365.0,347.5,40
398.5,367.0,40
402.5,364.5,40
408.0,357.5,40
413.5,351.0,40
462.5,362.0,40
464.5,360.5,40
469.0,356.5,40
489.5,364.5,40
493.5,360.0,40
498.0,354.5,40
497.5,318.5,0
498.5,313.0,0
497.0,306.5,0
496.0,299.5,100
498.0,293.0,100
498.5,286.0,100
498.0,277.0,100
498.0,269.5,100
499.5,261.0,100
497.0,252.5,100
498.0,242.5,100
498.0,234.5,100
498.0,225.5,100
516.5,309.0,100
515.0,306.0,100
514.5,297.0,100
515.0,292.0,100
515.0,284.0,100
516.5,276.5,100
518.5,268.0,100
516.0,260.5,100
517.5,253.0,100
516.0,243.5,100
516.5,236.5,100
517.0,227.5,100
534.0,315.0,100
528.5,316.0,100
533.0,308.5,100
530.5,308.0,100
522.5,306.0,100
517.0,304.0,100
538.0,276.0,100
534.5,275.0,100
527.5,274.0,100
519.5,269.0,100
511.0,263.0,80
536.5,247.0,100
531.5,245.0,100
525.0,239.0,100
490.0,300.0,100
140.0,190.0,100
516.5,234.5,100
537.0,219.0,100
535.0,217.0,100
450.0,300.0,100
140.0,90.0,100
