@RELATION	HeightMapping

@ATTRIBUTE	x	NUMERIC
@ATTRIBUTE	y	NUMERIC
@ATTRIBUTE	light	NUMERIC

@DATA
487.0,304.0,40
487.0,314.0,40
487.5,320.0,40
485.0,330.0,40
486.5,336.5,40
487.5,344.0,40
474.5,44.0,80
474.0,50.5,60
475.5,59.0,60
474.5,67.0,60
473.5,80.0,60
474.5,89.0,60
474.5,100.5,60
473.0,105.5,60
472.5,116.5,40
472.5,124.5,20
471.5,132.5,20
473.0,140.0,20
471.0,149.5,0
472.5,157.5,0
471.5,166.0,0
471.0,174.0,0
470.0,182.5,0
470.5,190.0,0
470.0,200.5,0
470.0,208.0,0
469.0,217.5,0
470.5,225.0,0
469.5,234.0,0
469.5,241.5,0
468.0,249.0,0
468.0,258.5,0
467.5,266.5,0
467.0,274.5,0
467.5,283.0,0
466.0,293.0,0
467.0,299.0,0
467.5,308.5,20
467.5,316.0,40
466.5,325.0,40
466.5,331.5,40
467.0,340.0,40
450.5,59.5,60
448.5,60.0,60
448.5,73.5,60
448.5,81.5,60
446.0,86.5,60
446.5,93.0,60
445.5,100.0,60
445.0,111.0,60
446.5,118.0,60
445.0,128.5,60
445.5,136.5,60
444.0,149.0,40
444.0,157.5,20
443.5,165.5,0
443.0,172.5,0
442.5,182.0,0
442.0,190.0,0
441.5,197.5,0
440.0,206.0,0
440.0,215.5,0
439.0,224.0,0
439.0,230.5,0
438.5,240.0,0
438.5,246.0,0
439.5,256.5,0
438.0,263.0,0
438.5,272.0,0
438.0,280.5,0
437.5,289.0,0
437.5,296.0,0
436.0,303.5,0
435.5,310.0,20
435.0,318.5,40
434.0,324.0,40
432.0,331.0,40
430.0,338.0,40
409.0,47.0,60
408.0,55.0,60
407.0,60.0,60
407.0,67.5,60
405.0,72.5,60
403.0,81.5,60
404.0,88.5,60
406.5,100.0,80
407.0,110.5,80
405.5,124.5,80
406.0,130.0,80
404.0,141.5,80
402.5,148.0,80
403.0,159.0,80
400.5,165.5,80
400.5,176.5,80
401.0,182.5,60
402.5,190.5,40
401.5,197.0,0
402.5,206.0,0
402.0,214.5,0
402.5,223.5,0
401.5,229.0,0
401.0,240.0,0
401.0,246.5,0
401.0,255.5,0
400.0,263.0,0
400.5,272.5,0
400.5,281.0,0
399.0,289.0,0
398.5,298.0,0
398.0,308.0,20
399.0,313.0,40
398.0,322.5,40
397.5,331.0,40
398.5,338.0,40
397.0,345.5,60
358.5,52.0,60
358.5,58.5,60
358.0,67.5,60
359.5,69.5,60
360.5,79.5,60
360.5,89.0,60
359.0,94.5,80
360.0,112.0,80
357.0,110.0,80
360.5,124.0,80
359.5,137.5,80
360.5,148.5,100
358.0,155.5,100
360.5,163.0,100
360.0,169.5,100
362.5,180.0,100
365.5,188.5,100
364.5,196.0,100
364.5,204.0,100
365.5,212.0,80
365.0,221.0,40
365.0,229.5,0
366.0,237.0,0
366.5,244.5,0
366.5,253.0,0
366.5,262.0,0
367.5,268.0,0
368.0,277.0,0
369.0,288.5,0
368.0,295.0,0
369.0,303.0,0
370.0,311.0,20
371.0,320.0,40
370.5,329.5,40
370.0,337.5,40
371.5,345.0,40
339.5,57.0,60
340.0,59.0,60
342.0,65.0,60
343.0,72.0,60
346.5,81.0,60
347.5,91.5,80
347.0,99.0,80
348.0,109.0,80
348.0,120.0,80
350.5,129.5,80
350.0,137.0,100
352.0,146.0,100
352.5,156.5,100
352.5,164.0,100
353.5,170.5,100
355.0,181.0,100
356.0,188.0,80
357.5,197.5,80
356.0,205.5,80
358.0,213.0,80
358.5,221.0,60
360.5,229.5,20
361.5,236.5,0
360.5,245.5,0
363.0,251.5,0
364.0,261.5,0
365.0,269.0,0
366.0,281.0,0
367.0,288.5,0
368.5,296.5,0
369.0,304.0,0
370.0,313.5,40
371.5,321.5,40
372.5,329.5,40
372.5,335.5,40
374.5,343.0,40
331.5,58.0,60
330.0,64.0,60
329.5,69.5,60
331.0,73.0,60
332.0,80.0,60
333.5,89.0,80
333.5,99.0,80
333.5,110.0,60
332.5,122.0,40
332.5,129.0,40
331.5,140.5,60
333.0,147.0,100
333.5,157.0,100
333.5,166.0,100
333.5,171.0,100
334.0,180.5,100
334.0,188.5,100
334.0,195.0,100
334.5,206.0,100
334.0,214.5,100
334.5,222.0,100
333.0,229.5,100
334.0,238.0,80
334.0,245.0,60
334.0,255.5,20
334.5,262.0,0
334.5,271.5,0
333.0,280.5,0
333.0,290.0,0
334.5,297.5,0
334.5,305.0,0
336.5,314.0,40
335.5,320.0,40
335.0,329.5,40
336.0,337.0,40
314.5,56.5,60
317.5,64.5,60
317.5,73.0,60
317.0,80.0,60
319.0,87.5,60
319.5,95.5,60
322.5,103.5,60
321.5,113.0,40
323.0,124.0,20
323.0,132.5,20
324.5,140.0,40
325.0,147.0,80
326.5,155.5,100
326.0,164.0,100
327.5,171.0,100
327.0,181.0,100
328.0,189.0,100
329.5,198.5,100
330.5,206.5,100
331.5,215.5,100
333.0,223.0,100
334.5,231.5,100
334.0,238.5,80
335.0,245.0,40
336.5,255.0,0
337.5,262.0,0
338.0,273.0,0
339.5,280.0,0
339.0,289.5,0
341.0,298.5,0
342.5,306.0,20
343.5,314.0,40
343.5,320.5,40
345.0,330.5,40
345.5,335.0,40
347.5,344.5,60
319.0,57.5,60
320.0,63.5,60
319.0,68.0,60
319.5,76.5,60
320.0,85.0,60
322.5,94.0,80
323.0,104.0,60
324.0,116.0,40
324.5,125.0,20
325.5,132.0,20
324.5,137.0,60
326.5,147.0,80
326.5,156.5,100
326.5,165.5,100
326.5,173.0,100
328.5,183.0,100
328.5,189.0,100
330.5,198.5,100
331.0,206.0,100
332.0,216.5,100
333.5,223.0,100
333.5,232.0,80
334.0,238.0,80
334.0,249.0,40
335.0,255.5,0
336.5,264.0,0
336.0,274.5,0
337.0,284.0,0
338.0,289.0,0
338.0,301.5,0
339.0,307.5,20
339.5,315.0,40
340.5,323.0,40
341.5,332.0,40
341.0,340.5,40
323.5,56.0,60
323.5,63.0,60
322.5,70.5,60
323.5,79.0,60
324.0,87.0,60
326.0,96.5,80
326.5,104.5,60
327.0,118.5,40
327.0,123.5,20
328.0,131.0,40
328.5,142.0,80
330.0,147.5,100
332.5,158.5,100
332.0,166.0,100
333.0,175.5,100
333.5,182.0,100
335.5,193.5,100
335.5,201.0,100
336.0,210.5,100
337.5,216.0,100
337.0,226.5,100
338.0,234.5,80
339.5,241.5,40
340.5,249.0,0
340.0,258.5,0
342.0,266.0,0
342.0,274.5,0
344.5,284.0,0
345.5,292.5,0
346.5,301.0,0
347.0,308.0,20
348.0,317.5,40
349.5,325.5,40
350.0,332.5,40
351.0,340.5,40
321.5,56.0,60
322.0,60.0,60
323.5,67.5,60
322.5,75.5,60
323.5,84.0,60
326.0,93.5,80
325.0,106.0,80
326.5,111.0,60
326.0,123.5,40
328.5,128.5,40
329.0,137.0,60
329.0,146.0,80
331.0,156.0,100
333.0,163.0,100
333.0,171.5,100
334.5,179.5,100
335.5,188.5,100
335.5,196.0,100
336.0,206.5,100
338.5,214.0,100
339.0,224.0,100
339.0,230.0,80
341.0,239.0,60
342.5,247.0,0
343.0,252.5,0
344.0,262.0,0
345.5,270.5,0
347.0,279.5,0
348.0,286.0,0
349.5,296.5,0
350.0,304.0,0
351.5,312.5,40
351.5,319.5,40
352.5,328.0,40
353.0,336.0,40
355.0,344.5,40
301.5,61.5,60
303.5,64.0,60
304.5,72.0,60
304.0,79.5,60
303.5,86.5,60
303.0,95.0,20
303.5,107.5,20
304.0,116.5,20
305.0,125.5,20
304.5,133.5,20
302.0,143.5,20
301.0,150.0,20
302.5,161.5,20
302.0,167.5,40
300.5,179.0,80
301.0,185.0,100
300.5,193.5,100
300.0,203.0,100
301.5,209.0,100
300.5,218.0,100
300.0,225.0,100
299.5,234.5,100
300.0,243.5,100
300.0,251.5,100
300.0,260.5,80
300.0,268.5,80
301.5,277.0,60
301.5,284.0,20
301.0,293.5,0
299.5,302.0,0
299.5,313.5,20
299.0,318.0,40
299.5,325.5,40
298.5,333.5,40
297.5,341.5,40
251.0,59.0,60
251.0,63.5,60
248.0,67.5,60
249.5,72.0,60
248.0,80.5,60
250.0,88.5,40
250.0,96.5,20
249.0,107.0,20
247.0,115.0,20
248.0,126.5,20
248.5,130.5,20
248.0,143.0,20
246.5,152.0,20
246.0,161.5,20
245.5,169.0,20
244.5,180.5,20
243.0,187.0,20
242.0,197.5,20
242.5,202.0,20
241.0,210.5,20
239.0,218.0,20
239.0,228.0,20
239.5,236.5,40
239.0,244.0,80
238.0,252.0,100
239.0,259.5,100
238.5,269.0,100
237.5,276.0,100
237.0,286.5,100
237.0,293.0,100
236.5,301.0,100
235.5,311.0,60
234.5,318.5,40
234.0,327.0,40
234.5,336.0,40
217.0,57.5,60
217.0,64.5,60
215.5,73.0,60
215.5,78.0,60
218.5,85.0,40
220.5,91.5,20
220.0,103.5,20
221.0,114.0,20
221.5,122.5,20
222.5,129.0,20
225.5,139.0,20
224.5,147.5,20
225.5,161.5,20
225.5,167.5,20
225.5,175.5,0
225.5,184.5,0
227.0,193.0,0
227.5,199.5,0
229.0,208.0,20
229.0,216.5,20
229.0,223.0,40
230.5,231.0,60
231.0,240.0,80
232.5,249.0,80
232.0,256.5,100
233.0,264.0,100
234.0,272.0,100
233.5,280.5,100
235.5,290.5,100
236.5,297.0,100
237.5,307.5,80
237.0,315.5,40
238.5,324.0,40
238.0,332.0,40
212.5,60.5,60
213.5,64.0,60
212.5,71.5,60
214.0,76.5,60
216.0,84.0,40
217.5,91.0,20
217.0,102.0,20
219.0,111.0,20
222.0,121.5,20
222.5,128.0,20
220.0,139.5,20
223.0,147.0,20
223.5,156.5,20
225.5,166.0,20
224.0,174.0,0
225.0,183.5,0
226.5,191.5,20
226.5,201.5,0
226.0,208.0,20
228.0,217.0,20
229.0,225.5,40
228.5,232.0,60
229.0,240.0,80
229.5,249.0,100
231.0,256.0,100
232.5,264.5,100
233.5,271.0,100
233.0,279.5,100
234.0,290.5,100
235.0,298.5,100
237.5,307.0,80
237.5,315.5,40
238.5,323.0,40
239.5,332.0,40
240.5,339.0,40
216.5,66.0,60
214.5,73.5,60
214.5,77.0,60
215.5,82.0,60
215.5,88.0,20
216.0,97.5,20
216.0,104.0,20
214.0,119.0,20
215.0,126.0,20
214.5,137.5,20
213.0,144.0,20
214.5,156.0,20
213.0,165.5,20
213.0,174.5,20
212.5,182.0,20
212.0,190.5,20
212.5,199.5,20
212.0,205.5,40
212.0,212.0,60
212.5,221.5,80
211.5,228.0,100
210.0,238.5,100
209.5,246.0,100
209.0,252.5,100
208.0,261.0,100
208.0,271.0,100
208.5,277.0,100
207.0,289.5,100
207.5,296.0,100
207.5,306.5,80
207.0,314.5,60
206.5,323.0,40
206.5,329.0,40
205.5,336.0,40
205.0,345.0,40
180.5,57.5,60
179.5,65.5,60
179.5,70.5,60
181.5,76.0,60
181.0,82.5,40
184.0,93.5,20
182.5,102.5,20
184.0,112.5,20
185.0,120.5,20
184.0,130.5,20
184.5,140.5,20
185.0,147.0,0
186.5,158.0,0
184.0,165.5,20
184.0,174.0,20
186.0,183.5,60
186.0,191.0,60
189.0,199.5,80
188.5,206.5,80
188.5,217.0,80
188.5,224.0,100
188.0,232.0,100
189.5,240.0,100
190.0,247.5,100
190.0,255.5,100
190.5,266.0,100
190.5,272.0,100
192.0,281.0,100
192.0,288.5,100
193.0,297.0,80
194.5,307.0,60
195.0,315.0,40
196.5,324.0,40
196.0,331.5,40
196.0,340.5,40
173.5,55.5,60
173.5,62.5,60
172.5,72.5,60
172.0,76.5,60
176.5,84.5,60
178.5,88.0,20
176.0,100.0,20
175.0,109.5,20
178.0,121.5,20
177.0,130.0,20
180.5,139.0,20
180.0,146.5,20
180.0,155.0,20
181.5,165.5,20
182.5,172.0,40
182.0,179.5,60
183.0,190.0,80
183.5,197.5,100
185.0,205.0,100
185.0,213.5,100
185.5,222.5,100
186.5,229.0,100
187.5,238.0,100
187.5,246.5,100
189.0,253.0,100
190.0,260.0,100
190.0,270.5,100
192.5,278.5,100
193.0,286.5,100
195.5,294.5,100
195.0,303.5,80
198.5,313.5,40
197.5,320.0,40
198.0,329.0,40
198.0,337.5,40
198.5,345.5,60
199.0,354.5,80
163.5,58.5,60
163.5,64.0,60
164.0,70.5,60
165.5,77.0,60
166.5,82.0,40
168.0,90.5,20
168.0,98.5,20
167.0,108.0,20
167.0,122.0,0
170.5,129.0,0
172.5,138.0,0
173.0,145.0,20
172.0,156.0,20
173.0,163.5,40
174.0,173.0,60
173.5,185.0,80
175.5,191.5,80
174.0,198.5,80
174.0,206.0,80
176.0,216.0,80
176.5,223.0,80
177.5,231.0,100
178.5,239.5,100
178.0,246.5,100
178.0,257.0,100
179.5,262.0,80
181.5,271.0,80
182.5,278.5,80
183.5,288.0,80
184.0,294.5,80
185.5,305.5,80
185.5,305.5,40
171.5,261.0,80
171.5,267.5,80
169.0,277.0,80
170.5,282.0,80
171.5,291.5,80
171.5,297.0,80
171.0,306.0,60
170.0,317.5,40
169.5,325.0,40
170.5,331.5,40
170.5,340.0,40
171.0,347.0,60
152.0,63.5,60
154.0,68.5,60
152.0,70.0,60
154.5,74.0,60
156.0,85.0,40
157.0,94.5,20
160.0,97.5,20
161.0,112.0,20
160.0,121.5,20
161.5,133.5,20
161.5,141.5,20
160.0,147.0,40
160.0,157.5,60
160.5,168.0,80
162.0,175.5,80
164.5,183.0,80
165.5,192.0,80
165.0,204.5,80
165.0,210.5,80
165.0,220.0,80
165.0,227.0,80
168.5,238.5,80
169.0,245.5,80
169.0,251.5,80
167.5,257.0,80
172.0,268.0,80
171.0,274.0,80
172.0,282.0,80
174.0,288.0,80
172.0,300.0,80
173.5,307.5,60
174.0,314.5,40
176.5,322.0,40
176.0,331.0,40
176.0,337.0,40
147.5,58.5,60
152.0,67.5,60
151.0,72.0,60
149.0,77.5,60
152.5,82.0,40
157.0,87.5,20
156.5,96.5,0
158.5,108.0,0
160.5,120.0,0
147.0,129.5,20
149.0,133.0,40
147.0,142.0,60
146.0,151.5,80
145.0,161.0,80
146.5,169.0,100
149.0,180.5,100
146.5,188.5,100
147.0,196.5,100
150.0,205.0,100
149.5,213.0,80
147.5,220.5,80
150.5,227.0,80
148.5,234.0,80
148.0,207.5,100
147.5,213.5,80
146.5,221.5,60
146.0,229.0,60
145.5,239.0,60
145.0,247.0,60
144.5,256.5,60
143.5,263.0,60
143.5,272.5,60
143.0,280.0,60
142.5,290.5,60
142.5,297.0,60
142.0,306.5,60
142.5,313.0,40
141.0,322.5,40
140.0,329.0,40
139.0,337.5,40
139.5,344.5,60
122.0,62.5,60
123.5,66.0,60
122.0,70.5,60
123.0,78.5,60
123.0,83.5,60
125.0,91.0,20
125.0,99.5,40
124.5,112.0,60
126.0,117.0,80
127.5,127.5,100
128.5,135.0,100
128.0,146.5,100
127.5,155.5,100
127.0,165.0,100
127.0,172.0,100
127.0,182.0,100
128.5,190.5,100
129.0,201.5,100
129.5,208.5,80
130.5,217.5,60
131.5,223.5,40
132.0,232.0,40
132.0,239.5,40
133.5,248.0,40
133.0,256.0,40
133.5,265.5,40
134.5,272.0,40
135.0,282.5,40
135.0,290.5,40
135.5,298.5,40
136.0,307.0,40
137.0,315.0,40
138.0,322.5,40
139.5,332.0,40
139.5,339.0,40
122.5,57.0,60
119.0,66.5,60
118.0,71.5,60
117.0,75.0,60
119.0,82.0,60
120.0,90.0,40
119.5,98.0,60
119.0,108.5,80
118.0,118.5,100
117.5,126.0,100
117.5,137.0,100
117.0,145.5,100
116.0,153.0,100
116.5,164.0,100
116.5,174.0,100
116.0,181.0,100
116.5,191.5,100
116.0,197.0,100
116.5,206.0,100
116.0,213.5,60
116.5,223.0,40
116.5,230.5,40
116.0,240.5,40
115.0,247.5,40
116.5,255.5,40
116.0,263.0,40
116.0,271.0,40
117.5,280.5,40
116.0,287.5,40
116.5,296.5,40
116.5,302.0,40
116.5,302.0,40
116.5,302.0,40
116.5,302.0,40
118.0,211.5,80
118.5,218.0,60
118.0,227.5,40
118.5,234.5,40
119.0,242.5,40
118.0,250.0,40
119.0,259.5,40
119.0,266.5,40
120.0,275.0,40
121.5,282.0,40
121.0,292.5,40
121.5,301.5,40
121.0,309.5,40
120.5,317.0,40
120.5,326.5,40
120.0,332.0,40
121.0,341.0,40
121.5,346.0,60
121.0,356.5,100
114.5,57.0,60
113.0,63.0,60
110.5,68.5,60
110.0,72.0,60
110.0,78.0,60
111.0,86.5,60
111.0,95.0,60
111.0,103.0,80
109.0,114.5,100
109.5,124.5,100
109.0,131.5,100
110.5,142.0,100
108.5,150.5,100
108.0,159.5,100
107.5,170.5,100
107.0,177.5,100
106.5,188.5,100
107.5,195.0,100
107.5,204.0,100
106.0,213.0,100
107.0,220.5,60
107.0,227.0,60
106.5,235.5,60
105.0,243.5,60
104.5,250.0,60
110.5,256.5,40
111.0,262.0,40
112.0,270.5,40
112.5,277.0,40
111.0,288.0,40
111.0,294.5,40
112.0,304.0,40
113.0,311.0,40
114.5,320.0,40
114.5,327.5,40
115.5,336.5,40
116.0,345.5,60
117.0,353.5,80
118.5,361.5,80
118.0,368.5,80
118.0,376.0,60
120.5,384.0,60
529.0,354.5,40
531.5,330.0,40
531.0,334.0,40
524.5,342.0,40
517.5,351.0,40
533.0,310.0,80
530.0,315.0,60
516.0,328.5,40
507.0,340.0,40
505.5,344.0,40
506.5,350.5,40
530.5,299.5,80
523.0,298.5,80
519.5,306.5,80
520.5,322.0,60
521.5,324.0,40
513.5,330.5,40
508.5,337.0,40
503.0,348.0,40
500.5,353.5,60
558.0,262.0,80
527.0,289.0,80
517.5,300.0,80
505.5,311.5,80
495.0,322.0,60
489.5,332.0,40
503.5,323.0,40
499.0,334.0,40
494.5,342.5,40
487.5,352.0,40
524.0,273.0,100
520.5,278.5,80
517.5,282.0,80
513.0,293.0,80
509.0,297.0,80
505.0,303.5,80
501.5,311.0,60
498.5,320.0,40
493.0,327.0,40
488.0,335.0,40
484.5,341.5,40
479.5,350.5,40
528.5,250.5,80
526.5,257.0,100
521.0,265.5,100
515.0,272.5,100
511.0,280.5,80
506.0,286.5,80
503.0,293.0,80
498.0,300.0,60
494.0,306.5,40
489.0,315.5,20
486.5,321.5,40
481.5,328.0,40
476.5,334.5,40
471.5,341.5,40
466.0,348.0,60
540.5,200.0,100
535.0,205.0,100
533.0,212.5,100
531.0,221.0,100
525.0,226.5,100
521.5,235.5,80
518.5,242.5,100
513.5,251.0,80
509.0,258.5,80
505.0,265.5,80
502.5,271.0,60
497.0,280.0,60
493.0,287.0,40
489.5,294.0,0
487.5,302.5,0
481.0,313.0,20
477.5,317.5,20
472.5,325.5,40
469.5,329.0,40
467.0,337.0,40
464.0,341.0,40
527.5,158.5,60
526.5,164.0,60
524.0,168.0,60
518.0,176.0,60
514.5,183.5,60
509.5,188.5,80
503.0,196.0,60
499.5,202.5,40
494.5,208.0,20
489.5,216.5,0
485.0,222.5,0
479.0,230.0,0
474.0,236.0,0
470.0,243.0,0
466.0,250.0,0
459.5,258.5,0
456.5,265.0,0
451.0,272.5,0
446.5,277.5,0
441.5,285.5,0
438.0,292.0,0
432.5,299.0,0
427.0,308.0,0
423.0,313.5,20
420.0,319.0,40
414.5,327.5,40
409.0,332.5,40
405.5,340.0,40
401.0,346.0,40
534.5,95.0,60
531.0,94.0,60
526.5,99.0,60
521.0,105.0,60
514.0,110.5,60
508.0,113.5,60
502.5,122.5,40
495.0,127.0,20
488.0,132.0,20
481.5,137.0,20
477.5,142.5,20
472.5,146.0,20
465.0,152.0,20
459.5,156.0,20
454.0,161.0,20
446.5,167.0,40
441.5,172.0,40
433.0,178.0,40
428.5,184.0,40
423.0,189.5,40
417.0,195.0,40
410.5,200.5,40
404.0,206.5,40
398.0,211.5,40
393.0,217.5,40
386.0,223.5,40
380.0,229.5,40
375.5,234.0,40
369.5,240.0,40
363.0,246.0,40
355.5,252.5,40
350.5,258.0,40
344.5,263.0,40
337.0,269.0,40
332.0,274.0,40
325.0,280.5,40
319.0,285.0,40
314.5,291.5,40
307.5,296.5,40
301.0,302.0,40
293.5,310.0,40
292.5,313.5,40
281.5,320.5,40
276.0,328.0,40
271.5,330.0,40
263.5,334.0,40
257.0,343.0,40
253.0,349.5,40
515.0,64.0,60
512.5,65.5,60
509.5,71.5,60
501.0,80.0,60
497.5,84.5,60
489.5,95.0,60
487.0,97.5,60
479.0,107.5,60
473.0,113.5,60
467.5,123.0,60
464.0,126.0,60
458.5,135.5,60
453.5,141.5,60
448.5,147.5,60
441.0,154.0,60
437.5,160.0,60
431.0,165.5,60
427.5,171.5,60
424.0,177.0,60
419.5,184.0,60
413.0,189.0,60
408.0,197.0,60
402.0,203.0,40
396.5,211.0,40
391.0,217.5,20
388.0,222.5,20
382.0,230.0,0
377.5,237.0,0
372.5,245.0,0
368.5,250.5,0
361.0,258.0,0
358.0,264.5,0
351.0,272.0,0
346.0,277.5,0
340.5,285.5,0
336.5,290.0,0
330.0,295.5,0
325.5,302.0,0
319.5,312.0,20
316.5,316.0,20
310.0,323.0,40
306.0,329.5,40
301.0,336.5,40
295.5,343.0,40
460.0,69.5,60
449.0,73.0,60
448.5,77.5,60
443.0,82.0,60
433.5,87.5,60
427.0,94.0,60
422.0,97.5,60
416.0,102.0,80
409.5,108.5,80
404.5,111.5,80
397.0,117.0,80
391.0,125.0,80
384.5,129.0,80
378.0,134.5,80
372.0,140.0,80
367.0,145.5,100
360.0,150.0,100
355.0,154.5,100
346.5,161.5,100
342.5,165.0,80
335.0,173.5,80
329.0,178.0,80
322.0,184.0,80
319.0,188.0,80
311.0,195.5,80
306.5,201.5,80
298.0,208.5,80
293.5,212.0,80
288.5,218.0,80
282.0,225.0,80
271.5,234.0,60
265.0,242.5,60
262.5,246.0,60
255.5,249.5,60
250.0,255.5,80
245.0,258.5,100
240.5,265.5,100
234.0,271.5,100
227.0,276.0,100
219.0,290.5,100
214.0,292.0,100
206.5,300.0,100
204.0,300.0,100
197.5,303.5,80
189.5,314.5,60
183.0,316.5,60
176.0,324.0,40
167.0,331.5,40
169.0,338.0,40
163.0,339.0,40
394.0,67.5,60
394.5,65.0,60
387.5,73.5,60
381.0,80.0,60
371.5,86.0,60
371.5,86.0,60
371.5,86.0,60
371.5,86.0,80
371.5,86.0,80
371.5,86.0,80
371.5,86.0,60
371.5,86.0,20
371.5,86.0,20
371.5,86.0,0
371.5,86.0,0
371.5,86.0,0
371.5,86.0,0
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
371.5,86.0,20
236.5,216.5,20
233.0,221.5,20
229.0,225.5,60
222.5,228.5,100
215.5,236.0,100
211.5,241.5,100
206.0,247.5,100
196.5,255.5,100
192.0,257.0,100
185.5,264.0,100
179.5,270.5,80
175.5,277.5,80
169.5,284.5,80
160.5,290.5,80
155.5,295.0,60
149.0,302.5,40
145.5,306.5,40
139.5,315.0,40
133.0,318.0,40
127.5,324.0,40
123.5,328.0,60
332.0,67.0,60
329.0,73.0,60
321.5,78.0,60
315.0,87.5,60
313.5,92.0,60
304.5,102.0,40
301.0,104.5,20
295.0,111.0,20
289.0,119.5,20
283.5,126.0,20
279.5,134.0,20
274.0,141.5,20
266.5,146.0,20
260.0,153.5,20
255.5,162.5,20
249.5,169.0,20
242.5,174.5,20
236.5,179.0,20
236.0,184.0,20
227.5,191.0,20
219.5,200.5,20
221.5,215.5,20
212.0,211.0,60
209.0,216.5,100
200.0,221.5,100
199.0,224.5,100
190.5,238.5,100
190.5,236.5,100
175.5,253.5,100
170.0,253.5,100
162.0,266.0,100
164.0,265.0,80
153.0,280.0,80
150.0,285.5,60
150.0,286.5,40
142.5,297.5,40
137.0,302.0,40
131.5,310.0,40
129.5,314.0,40
249.0,60.0,60
248.5,63.5,60
239.0,74.5,60
234.5,83.5,60
232.0,92.5,60
227.0,100.5,40
224.0,105.5,20
218.0,111.5,20
216.5,119.0,20
212.0,127.5,20
205.0,134.0,20
201.5,141.0,20
198.0,148.5,20
191.5,155.0,20
188.5,160.0,20
184.5,173.0,40
184.5,174.0,80
177.0,181.0,100
169.5,188.0,100
165.0,200.0,80
163.5,205.0,80
152.5,220.5,80
150.5,225.0,80
148.0,229.0,60
145.5,234.0,40
139.5,242.5,40
137.5,248.5,40
132.0,258.5,40
131.5,265.5,40
125.0,271.0,40
117.0,282.5,40
192.0,70.0,60
191.0,69.0,60
185.5,80.0,60
178.5,85.5,60
173.5,93.0,60
166.5,102.0,40
161.0,103.5,20
156.5,111.5,20
153.0,117.5,20
149.5,120.5,40
140.5,128.5,60
135.0,132.5,100
132.5,138.0,100
121.5,145.5,100
169.0,64.0,60
164.5,68.5,60
162.0,72.5,60
152.5,83.0,60
153.5,86.0,60
146.0,95.5,40
141.5,99.0,40
136.0,105.0,40
131.5,111.0,60
126.0,121.0,100
121.5,127.0,100
141.5,60.5,60
137.5,64.0,60
137.0,69.0,60
127.5,78.5,60
123.5,85.0,60
119.0,92.5,60
123.0,60.5,60
120.0,66.5,60
